Date,Code,Rev,Res
2021-01-11,RA,0.0,0
2021-01-11,SP,465.0,4
2021-01-11,WH,178.0,2
2021-01-12,AR,0.0,0
2021-01-12,CO,0.0,0
2021-01-12,CS,0.0,0
2021-01-12,CT,0.0,0
2021-01-12,FIX,0.0,0
2021-01-12,GC,0.0,0
2021-01-12,GE,0.0,0
2021-01-12,GL,0.0,0
2021-01-12,GS,0.0,0
2021-01-12,GV,0.0,0
2021-01-12,HSE,0.0,0
2021-01-12,INT,0.0,0
2021-01-12,NG,0.0,0
2021-01-12,OP,0.0,0
2021-01-12,OT,305.07,3
2021-01-12,PK,0.0,0
2021-01-12,PSBY,0.0,0
2021-01-12,RA,0.0,0
2021-01-12,SP,118.0,1
2021-01-12,WH,421.0,5
2021-01-13,AR,0.0,0
2021-01-13,CO,0.0,0
2021-01-13,CS,0.0,0
2021-01-13,CT,0.0,0
2021-01-13,FIX,0.0,0
2021-01-13,GC,0.0,0
2021-01-13,GE,0.0,0
2021-01-13,GL,0.0,0
2021-01-13,GS,0.0,0
2021-01-13,GV,0.0,0
2021-01-13,HSE,0.0,0
2021-01-13,INT,0.0,0
2021-01-13,NG,0.0,0
2021-01-13,OP,0.0,0
2021-01-13,OT,336.6,3
2021-01-13,PK,0.0,0
2021-01-13,PSBY,0.0,0
2021-01-13,RA,0.0,0
2021-01-13,SP,0.0,0
2021-01-13,WH,602.05,5
2021-01-14,AR,0.0,0
2021-01-14,CO,0.0,0
2021-01-14,CS,0.0,0
2021-01-14,CT,0.0,0
2021-01-14,FIX,0.0,0
2021-01-14,GC,0.0,0
2021-01-14,GE,0.0,0
2021-01-14,GL,0.0,0
2021-01-14,GS,0.0,0
2021-01-14,GV,0.0,0
2021-01-14,HSE,0.0,0
2021-01-14,INT,0.0,0
2021-01-14,NG,0.0,0
2021-01-14,OP,0.0,0
2021-01-14,OT,941.97,8
2021-01-14,PK,0.0,0
2021-01-14,PSBY,0.0,0
2021-01-14,RA,0.0,0
2021-01-14,SP,119.0,1
2021-01-14,WH,592.55,5
2021-01-15,AR,0.0,0
2021-01-15,CO,0.0,0
2021-01-15,CS,0.0,0
2021-01-15,CT,0.0,0
2021-01-15,FIX,0.0,0
2021-01-15,GC,0.0,0
2021-01-15,GE,0.0,0
2021-01-15,GL,0.0,0
2021-01-15,GS,0.0,0
2021-01-15,GV,0.0,0
2021-01-15,HSE,0.0,0
2021-01-15,INT,0.0,0
2021-01-15,NG,0.0,0
2021-01-15,OP,0.0,0
2021-01-15,OT,2534.87,18
2021-01-15,PK,0.0,0
2021-01-15,PSBY,0.0,0
2021-01-15,RA,0.0,0
2021-01-15,SP,561.0,5
2021-01-15,WH,178.0,2
2021-01-16,AR,0.0,0
2021-01-16,CO,0.0,0
2021-01-16,CS,0.0,0
2021-01-16,CT,0.0,0
2021-01-16,FIX,0.0,0
2021-01-16,GC,0.0,0
2021-01-16,GE,0.0,0
2021-01-16,GL,0.0,0
2021-01-16,GS,0.0,0
2021-01-16,GV,0.0,0
2021-01-16,HSE,0.0,0
2021-01-16,INT,0.0,0
2021-01-16,NG,0.0,0
2021-01-16,OP,55.0,1
2021-01-16,OT,2073.26,17
2021-01-16,PK,0.0,0
2021-01-16,PSBY,0.0,0
2021-01-16,RA,0.0,0
2021-01-16,SP,1521.0,12
2021-01-16,WH,89.0,1
2021-01-17,AR,0.0,0
2021-01-17,CO,0.0,0
2021-01-17,CS,0.0,0
2021-01-17,CT,0.0,0
2021-01-17,FIX,0.0,0
2021-01-17,GC,0.0,0
2021-01-17,GE,0.0,0
2021-01-17,GL,0.0,0
2021-01-17,GS,0.0,0
2021-01-17,GV,0.0,0
2021-01-17,HSE,0.0,0
2021-01-17,INT,0.0,0
2021-01-17,NG,0.0,0
2021-01-17,OP,55.0,1
2021-01-17,OT,842.9,6
2021-01-17,PK,0.0,0
2021-01-17,PSBY,0.0,0
2021-01-17,RA,0.0,0
2021-01-17,SP,693.0,6
2021-01-17,WH,0.0,0
2021-01-18,AR,0.0,0
2021-01-18,CO,0.0,0
2021-01-18,CS,0.0,0
2021-01-18,CT,0.0,0
2021-01-18,FIX,0.0,0
2021-01-18,GC,0.0,0
2021-01-18,GE,0.0,0
2021-01-18,GL,0.0,0
2021-01-18,GS,0.0,0
2021-01-18,GV,0.0,0
2021-01-18,HSE,0.0,0
2021-01-18,INT,0.0,0
2021-01-18,NG,0.0,0
2021-01-18,OP,0.0,0
2021-01-18,OT,284.9,3
2021-01-18,PK,0.0,0
2021-01-18,PSBY,0.0,0
2021-01-18,RA,0.0,0
2021-01-18,SP,250.0,2
2021-01-18,WH,130.0,2
2021-01-19,AR,0.0,0
2021-01-19,CO,0.0,0
2021-01-19,CS,0.0,0
2021-01-19,CT,0.0,0
2021-01-19,FIX,0.0,0
2021-01-19,GC,0.0,0
2021-01-19,GE,0.0,0
2021-01-19,GL,0.0,0
2021-01-19,GS,0.0,0
2021-01-19,GV,0.0,0
2021-01-19,HSE,0.0,0
2021-01-19,INT,0.0,0
2021-01-19,NG,0.0,0
2021-01-19,OP,0.0,0
2021-01-19,OT,392.7,3
2021-01-19,PK,0.0,0
2021-01-19,PSBY,0.0,0
2021-01-19,RA,0.0,0
2021-01-19,SP,139.0,1
2021-01-19,WH,130.0,2
2021-01-20,AR,0.0,0
2021-01-20,CO,0.0,0
2021-01-20,CS,0.0,0
2021-01-20,CT,0.0,0
2021-01-20,FIX,0.0,0
2021-01-20,GC,0.0,0
2021-01-20,GE,0.0,0
2021-01-20,GL,0.0,0
2021-01-20,GS,0.0,0
2021-01-20,GV,0.0,0
2021-01-20,HSE,0.0,0
2021-01-20,INT,0.0,0
2021-01-20,NG,0.0,0
2021-01-20,OP,0.0,0
2021-01-20,OT,514.46,4
2021-01-20,PK,0.0,0
2021-01-20,PSBY,0.0,0
2021-01-20,RA,0.0,0
2021-01-20,SP,139.0,1
2021-01-20,WH,274.0,4
2021-01-21,AR,0.0,0
2021-01-21,CO,0.0,0
2021-01-21,CS,0.0,0
2021-01-21,CT,0.0,0
2021-01-21,FIX,0.0,0
2021-01-21,GC,0.0,0
2021-01-21,GE,0.0,0
2021-01-21,GL,0.0,0
2021-01-21,GS,0.0,0
2021-01-21,GV,0.0,0
2021-01-21,HSE,0.0,0
2021-01-21,INT,0.0,0
2021-01-21,NG,0.0,0
2021-01-21,OP,0.0,0
2021-01-21,OT,726.1,7
2021-01-21,PK,0.0,0
2021-01-21,PSBY,0.0,0
2021-01-21,RA,0.0,0
2021-01-21,SP,139.0,1
2021-01-21,WH,353.0,5
2021-01-22,AR,0.0,0
2021-01-22,CO,0.0,0
2021-01-22,CS,0.0,0
2021-01-22,CT,0.0,0
2021-01-22,FIX,0.0,0
2021-01-22,GC,0.0,0
2021-01-22,GE,0.0,0
2021-01-22,GL,0.0,0
2021-01-22,GS,0.0,0
2021-01-22,GV,0.0,0
2021-01-22,HSE,0.0,0
2021-01-22,INT,0.0,0
2021-01-22,NG,0.0,0
2021-01-22,OP,0.0,0
2021-01-22,OT,2115.75,19
2021-01-22,PK,0.0,0
2021-01-22,PSBY,0.0,0
2021-01-22,RA,0.0,0
2021-01-22,SP,354.0,3
2021-01-22,WH,432.0,6
2021-01-23,AR,0.0,0
2021-01-23,CO,0.0,0
2021-01-23,CS,0.0,0
2021-01-23,CT,0.0,0
2021-01-23,FIX,0.0,0
2021-01-23,GC,0.0,0
2021-01-23,GE,0.0,0
2021-01-23,GL,0.0,0
2021-01-23,GS,0.0,0
2021-01-23,GV,0.0,0
2021-01-23,HSE,0.0,0
2021-01-23,INT,0.0,0
2021-01-23,NG,0.0,0
2021-01-23,OP,0.0,0
2021-01-23,OT,2425.21,21
2021-01-23,PK,0.0,0
2021-01-23,PSBY,0.0,0
2021-01-23,RA,0.0,0
2021-01-23,SP,817.0,7
2021-01-23,WH,521.0,7
2021-01-24,AR,0.0,0
2021-01-24,CO,0.0,0
2021-01-24,CS,0.0,0
2021-01-24,CT,0.0,0
2021-01-24,FIX,0.0,0
2021-01-24,GC,0.0,0
2021-01-24,GE,0.0,0
2021-01-24,GL,0.0,0
2021-01-24,GS,0.0,0
2021-01-24,GV,0.0,0
2021-01-24,HSE,0.0,0
2021-01-24,INT,0.0,0
2021-01-24,NG,0.0,0
2021-01-24,OP,0.0,0
2021-01-24,OT,555.12,4
2021-01-24,PK,0.0,0
2021-01-24,PSBY,0.0,0
2021-01-24,RA,0.0,0
2021-01-24,SP,227.0,2
2021-01-24,WH,521.0,7
2021-01-25,AR,0.0,0
2021-01-25,CO,0.0,0
2021-01-25,CS,0.0,0
2021-01-25,CT,0.0,0
2021-01-25,FIX,0.0,0
2021-01-25,GC,0.0,0
2021-01-25,GE,0.0,0
2021-01-25,GL,0.0,0
2021-01-25,GS,0.0,0
2021-01-25,GV,0.0,0
2021-01-25,HSE,0.0,0
2021-01-25,INT,0.0,0
2021-01-25,NG,0.0,0
2021-01-25,OP,0.0,0
2021-01-25,OT,360.88,3
2021-01-25,PK,0.0,0
2021-01-25,PSBY,0.0,0
2021-01-25,RA,0.0,0
2021-01-25,SP,220.0,2
2021-01-25,WH,442.0,6
2021-01-26,AR,0.0,0
2021-01-26,CO,0.0,0
2021-01-26,CS,175.52,1
2021-01-26,CT,0.0,0
2021-01-26,FIX,0.0,0
2021-01-26,GC,0.0,0
2021-01-26,GE,0.0,0
2021-01-26,GL,0.0,0
2021-01-26,GS,0.0,0
2021-01-26,GV,0.0,0
2021-01-26,HSE,0.0,0
2021-01-26,INT,0.0,0
2021-01-26,NG,0.0,0
2021-01-26,OP,0.0,0
2021-01-26,OT,418.88,3
2021-01-26,PK,0.0,0
2021-01-26,PSBY,0.0,0
2021-01-26,RA,0.0,0
2021-01-26,SP,111.0,1
2021-01-26,WH,298.0,4
2021-01-27,AR,0.0,0
2021-01-27,CO,0.0,0
2021-01-27,CS,175.52,1
2021-01-27,CT,0.0,0
2021-01-27,FIX,0.0,0
2021-01-27,GC,0.0,0
2021-01-27,GE,0.0,0
2021-01-27,GL,0.0,0
2021-01-27,GS,0.0,0
2021-01-27,GV,0.0,0
2021-01-27,HSE,0.0,0
2021-01-27,INT,0.0,0
2021-01-27,NG,0.0,0
2021-01-27,OP,0.0,0
2021-01-27,OT,509.32,4
2021-01-27,PK,0.0,0
2021-01-27,PSBY,0.0,0
2021-01-27,RA,0.0,0
2021-01-27,SP,363.0,3
2021-01-27,WH,298.0,4
2021-01-28,AR,0.0,0
2021-01-28,CO,0.0,0
2021-01-28,CS,175.52,1
2021-01-28,CT,0.0,0
2021-01-28,FIX,0.0,0
2021-01-28,GC,0.0,0
2021-01-28,GE,0.0,0
2021-01-28,GL,0.0,0
2021-01-28,GS,0.0,0
2021-01-28,GV,0.0,0
2021-01-28,HSE,0.0,0
2021-01-28,INT,0.0,0
2021-01-28,NG,0.0,0
2021-01-28,OP,0.0,0
2021-01-28,OT,357.74,3
2021-01-28,PK,0.0,0
2021-01-28,PSBY,0.0,0
2021-01-28,RA,0.0,0
2021-01-28,SP,83.0,1
2021-01-28,WH,417.0,5
2021-01-29,AR,0.0,0
2021-01-29,CO,0.0,0
2021-01-29,CS,210.8,1
2021-01-29,CT,0.0,0
2021-01-29,FIX,0.0,0
2021-01-29,GC,0.0,0
2021-01-29,GE,0.0,0
2021-01-29,GL,0.0,0
2021-01-29,GS,0.0,0
2021-01-29,GV,0.0,0
2021-01-29,HSE,0.0,0
2021-01-29,INT,0.0,0
2021-01-29,NG,0.0,0
2021-01-29,OP,0.0,0
2021-01-29,OT,1264.89,9
2021-01-29,PK,0.0,0
2021-01-29,PSBY,0.0,0
2021-01-29,RA,399.0,1
2021-01-29,SP,890.0,5
2021-01-29,WH,417.0,5
2021-01-30,AR,0.0,0
2021-01-30,CO,0.0,0
2021-01-30,CS,210.8,1
2021-01-30,CT,0.0,0
2021-01-30,FIX,0.0,0
2021-01-30,GC,0.0,0
2021-01-30,GE,0.0,0
2021-01-30,GL,0.0,0
2021-01-30,GS,0.0,0
2021-01-30,GV,0.0,0
2021-01-30,HSE,0.0,0
2021-01-30,INT,0.0,0
2021-01-30,NG,0.0,0
2021-01-30,OP,0.0,0
2021-01-30,OT,1435.99,10
2021-01-30,PK,0.0,0
2021-01-30,PSBY,0.0,0
2021-01-30,RA,0.0,0
2021-01-30,SP,118.0,1
2021-01-30,WH,119.0,1
2021-01-31,AR,0.0,0
2021-01-31,CO,0.0,0
2021-01-31,CS,0.0,0
2021-01-31,CT,0.0,0
2021-01-31,FIX,0.0,0
2021-01-31,GC,0.0,0
2021-01-31,GE,0.0,0
2021-01-31,GL,0.0,0
2021-01-31,GS,0.0,0
2021-01-31,GV,0.0,0
2021-01-31,HSE,0.0,0
2021-01-31,INT,0.0,0
2021-01-31,NG,0.0,0
2021-01-31,OP,0.0,0
2021-01-31,OT,451.79,3
2021-01-31,PK,0.0,0
2021-01-31,PSBY,0.0,0
2021-01-31,RA,0.0,0
2021-01-31,SP,0.0,0
2021-01-31,WH,0.0,0
2021-02-01,AR,0.0,0
2021-02-01,CO,0.0,0
2021-02-01,CS,0.0,0
2021-02-01,CT,0.0,0
2021-02-01,FIX,0.0,0
2021-02-01,GC,0.0,0
2021-02-01,GE,0.0,0
2021-02-01,GL,0.0,0
2021-02-01,GS,0.0,0
2021-02-01,GV,0.0,0
2021-02-01,HSE,0.0,0
2021-02-01,INT,0.0,0
2021-02-01,NG,0.0,0
2021-02-01,OP,0.0,0
2021-02-01,OT,552.59,3
2021-02-01,PK,0.0,0
2021-02-01,PSBY,0.0,0
2021-02-01,RA,0.0,0
2021-02-01,SP,0.0,0
2021-02-01,WH,0.0,0
2021-02-02,AR,0.0,0
2021-02-02,CO,0.0,0
2021-02-02,CS,0.0,0
2021-02-02,CT,0.0,0
2021-02-02,FIX,0.0,0
2021-02-02,GC,0.0,0
2021-02-02,GE,0.0,0
2021-02-02,GL,0.0,0
2021-02-02,GS,0.0,0
2021-02-02,GV,0.0,0
2021-02-02,HSE,0.0,0
2021-02-02,INT,0.0,0
2021-02-02,NG,0.0,0
2021-02-02,OP,0.0,0
2021-02-02,OT,678.59,4
2021-02-02,PK,0.0,0
2021-02-02,PSBY,0.0,0
2021-02-02,RA,0.0,0
2021-02-02,SP,0.0,0
2021-02-02,WH,0.0,0
2021-02-03,AR,0.0,0
2021-02-03,CO,0.0,0
2021-02-03,CS,0.0,0
2021-02-03,CT,0.0,0
2021-02-03,FIX,0.0,0
2021-02-03,GC,0.0,0
2021-02-03,GE,0.0,0
2021-02-03,GL,0.0,0
2021-02-03,GS,0.0,0
2021-02-03,GV,0.0,0
2021-02-03,HSE,0.0,0
2021-02-03,INT,0.0,0
2021-02-03,NG,0.0,0
2021-02-03,OP,0.0,0
2021-02-03,OT,421.1,3
2021-02-03,PK,0.0,0
2021-02-03,PSBY,0.0,0
2021-02-03,RA,0.0,0
2021-02-03,SP,118.0,1
2021-02-03,WH,89.0,1
2021-02-04,AR,0.0,0
2021-02-04,CO,0.0,0
2021-02-04,CS,0.0,0
2021-02-04,CT,0.0,0
2021-02-04,FIX,0.0,0
2021-02-04,GC,0.0,0
2021-02-04,GE,0.0,0
2021-02-04,GL,0.0,0
2021-02-04,GS,0.0,0
2021-02-04,GV,0.0,0
2021-02-04,HSE,0.0,0
2021-02-04,INT,0.0,0
2021-02-04,NG,0.0,0
2021-02-04,OP,0.0,0
2021-02-04,OT,883.84,8
2021-02-04,PK,0.0,0
2021-02-04,PSBY,0.0,0
2021-02-04,RA,0.0,0
2021-02-04,SP,236.0,2
2021-02-04,WH,89.0,1
2021-02-05,AR,0.0,0
2021-02-05,CO,0.0,0
2021-02-05,CS,0.0,0
2021-02-05,CT,0.0,0
2021-02-05,FIX,0.0,0
2021-02-05,GC,0.0,0
2021-02-05,GE,0.0,0
2021-02-05,GL,0.0,0
2021-02-05,GS,0.0,0
2021-02-05,GV,0.0,0
2021-02-05,HSE,0.0,0
2021-02-05,INT,0.0,0
2021-02-05,NG,0.0,0
2021-02-05,OP,0.0,0
2021-02-05,OT,1592.0,13
2021-02-05,PK,0.0,0
2021-02-05,PSBY,0.0,0
2021-02-05,RA,0.0,0
2021-02-05,SP,799.0,6
2021-02-05,WH,89.0,1
2021-02-06,AR,0.0,0
2021-02-06,CO,0.0,0
2021-02-06,CS,0.0,0
2021-02-06,CT,0.0,0
2021-02-06,FIX,0.0,0
2021-02-06,GC,0.0,0
2021-02-06,GE,0.0,0
2021-02-06,GL,0.0,0
2021-02-06,GS,0.0,0
2021-02-06,GV,0.0,0
2021-02-06,HSE,0.0,0
2021-02-06,INT,0.0,0
2021-02-06,NG,0.0,0
2021-02-06,OP,0.0,0
2021-02-06,OT,2005.6,15
2021-02-06,PK,0.0,0
2021-02-06,PSBY,0.0,0
2021-02-06,RA,0.0,0
2021-02-06,SP,732.0,5
2021-02-06,WH,89.0,1
2021-02-07,AR,0.0,0
2021-02-07,CO,0.0,0
2021-02-07,CS,0.0,0
2021-02-07,CT,0.0,0
2021-02-07,FIX,0.0,0
2021-02-07,GC,0.0,0
2021-02-07,GE,0.0,0
2021-02-07,GL,0.0,0
2021-02-07,GS,0.0,0
2021-02-07,GV,0.0,0
2021-02-07,HSE,0.0,0
2021-02-07,INT,0.0,0
2021-02-07,NG,0.0,0
2021-02-07,OP,0.0,0
2021-02-07,OT,460.69,5
2021-02-07,PK,0.0,0
2021-02-07,PSBY,0.0,0
2021-02-07,RA,0.0,0
2021-02-07,SP,287.0,2
2021-02-07,WH,229.0,3
2021-02-08,AR,0.0,0
2021-02-08,CO,0.0,0
2021-02-08,CS,0.0,0
2021-02-08,CT,0.0,0
2021-02-08,FIX,0.0,0
2021-02-08,GC,0.0,0
2021-02-08,GE,0.0,0
2021-02-08,GL,0.0,0
2021-02-08,GS,0.0,0
2021-02-08,GV,0.0,0
2021-02-08,HSE,0.0,0
2021-02-08,INT,0.0,0
2021-02-08,NG,0.0,0
2021-02-08,OP,0.0,0
2021-02-08,OT,709.32,7
2021-02-08,PK,0.0,0
2021-02-08,PSBY,0.0,0
2021-02-08,RA,0.0,0
2021-02-08,SP,0.0,0
2021-02-08,WH,229.0,3
2021-02-09,AR,0.0,0
2021-02-09,CO,0.0,0
2021-02-09,CS,0.0,0
2021-02-09,CT,0.0,0
2021-02-09,FIX,0.0,0
2021-02-09,GC,0.0,0
2021-02-09,GE,0.0,0
2021-02-09,GL,0.0,0
2021-02-09,GS,0.0,0
2021-02-09,GV,0.0,0
2021-02-09,HSE,0.0,0
2021-02-09,INT,0.0,0
2021-02-09,NG,0.0,0
2021-02-09,OP,0.0,0
2021-02-09,OT,665.75,7
2021-02-09,PK,0.0,0
2021-02-09,PSBY,0.0,0
2021-02-09,RA,0.0,0
2021-02-09,SP,0.0,0
2021-02-09,WH,229.0,3
2021-02-10,AR,0.0,0
2021-02-10,CO,0.0,0
2021-02-10,CS,0.0,0
2021-02-10,CT,0.0,0
2021-02-10,FIX,0.0,0
2021-02-10,GC,0.0,0
2021-02-10,GE,0.0,0
2021-02-10,GL,0.0,0
2021-02-10,GS,0.0,0
2021-02-10,GV,0.0,0
2021-02-10,HSE,0.0,0
2021-02-10,INT,0.0,0
2021-02-10,NG,0.0,0
2021-02-10,OP,0.0,0
2021-02-10,OT,582.45,6
2021-02-10,PK,0.0,0
2021-02-10,PSBY,0.0,0
2021-02-10,RA,0.0,0
2021-02-10,SP,0.0,0
2021-02-10,WH,229.0,3
2021-02-11,AR,0.0,0
2021-02-11,CO,0.0,0
2021-02-11,CS,0.0,0
2021-02-11,CT,0.0,0
2021-02-11,FIX,0.0,0
2021-02-11,GC,0.0,0
2021-02-11,GE,0.0,0
2021-02-11,GL,0.0,0
2021-02-11,GS,0.0,0
2021-02-11,GV,0.0,0
2021-02-11,HSE,0.0,0
2021-02-11,INT,0.0,0
2021-02-11,NG,0.0,0
2021-02-11,OP,0.0,0
2021-02-11,OT,1264.7,11
2021-02-11,PK,0.0,0
2021-02-11,PSBY,0.0,0
2021-02-11,RA,0.0,0
2021-02-11,SP,290.0,2
2021-02-11,WH,233.0,3
2021-02-12,AR,0.0,0
2021-02-12,CO,0.0,0
2021-02-12,CS,0.0,0
2021-02-12,CT,0.0,0
2021-02-12,FIX,0.0,0
2021-02-12,GC,0.0,0
2021-02-12,GE,0.0,0
2021-02-12,GL,0.0,0
2021-02-12,GS,0.0,0
2021-02-12,GV,0.0,0
2021-02-12,HSE,0.0,0
2021-02-12,INT,0.0,0
2021-02-12,NG,0.0,0
2021-02-12,OP,0.0,0
2021-02-12,OT,4848.09,39
2021-02-12,PK,0.0,0
2021-02-12,PSBY,0.0,0
2021-02-12,RA,0.0,0
2021-02-12,SP,1871.0,14
2021-02-12,WH,405.0,5
2021-02-13,AR,0.0,0
2021-02-13,CO,0.0,0
2021-02-13,CS,0.0,0
2021-02-13,CT,0.0,0
2021-02-13,FIX,0.0,0
2021-02-13,GC,0.0,0
2021-02-13,GE,0.0,0
2021-02-13,GL,0.0,0
2021-02-13,GS,0.0,0
2021-02-13,GV,0.0,0
2021-02-13,HSE,0.0,0
2021-02-13,INT,0.0,0
2021-02-13,NG,0.0,0
2021-02-13,OP,0.0,0
2021-02-13,OT,6400.82,49
2021-02-13,PK,0.0,0
2021-02-13,PSBY,0.0,0
2021-02-13,RA,0.0,0
2021-02-13,SP,2135.0,16
2021-02-13,WH,899.0,11
2021-02-14,AR,0.0,0
2021-02-14,CO,0.0,0
2021-02-14,CS,0.0,0
2021-02-14,CT,0.0,0
2021-02-14,FIX,0.0,0
2021-02-14,GC,0.0,0
2021-02-14,GE,0.0,0
2021-02-14,GL,0.0,0
2021-02-14,GS,0.0,0
2021-02-14,GV,0.0,0
2021-02-14,HSE,0.0,0
2021-02-14,INT,0.0,0
2021-02-14,NG,0.0,0
2021-02-14,OP,0.0,0
2021-02-14,OT,5491.48,42
2021-02-14,PK,0.0,0
2021-02-14,PSBY,0.0,0
2021-02-14,RA,0.0,0
2021-02-14,SP,1709.0,13
2021-02-14,WH,895.0,11
2021-02-15,AR,0.0,0
2021-02-15,CO,0.0,0
2021-02-15,CS,0.0,0
2021-02-15,CT,0.0,0
2021-02-15,FIX,0.0,0
2021-02-15,GC,0.0,0
2021-02-15,GE,0.0,0
2021-02-15,GL,0.0,0
2021-02-15,GS,0.0,0
2021-02-15,GV,0.0,0
2021-02-15,HSE,0.0,0
2021-02-15,INT,0.0,0
2021-02-15,NG,0.0,0
2021-02-15,OP,0.0,0
2021-02-15,OT,1436.11,13
2021-02-15,PK,0.0,0
2021-02-15,PSBY,0.0,0
2021-02-15,RA,0.0,0
2021-02-15,SP,315.0,2
2021-02-15,WH,1053.0,13
2021-02-16,AR,0.0,0
2021-02-16,CO,0.0,0
2021-02-16,CS,0.0,0
2021-02-16,CT,0.0,0
2021-02-16,FIX,0.0,0
2021-02-16,GC,0.0,0
2021-02-16,GE,0.0,0
2021-02-16,GL,0.0,0
2021-02-16,GS,0.0,0
2021-02-16,GV,0.0,0
2021-02-16,HSE,0.0,0
2021-02-16,INT,0.0,0
2021-02-16,NG,0.0,0
2021-02-16,OP,0.0,0
2021-02-16,OT,443.73,5
2021-02-16,PK,0.0,0
2021-02-16,PSBY,0.0,0
2021-02-16,RA,0.0,0
2021-02-16,SP,315.0,2
2021-02-16,WH,1063.0,13
2021-02-17,AR,0.0,0
2021-02-17,CO,0.0,0
2021-02-17,CS,0.0,0
2021-02-17,CT,0.0,0
2021-02-17,FIX,0.0,0
2021-02-17,GC,0.0,0
2021-02-17,GE,0.0,0
2021-02-17,GL,0.0,0
2021-02-17,GS,0.0,0
2021-02-17,GV,0.0,0
2021-02-17,HSE,0.0,0
2021-02-17,INT,0.0,0
2021-02-17,NG,0.0,0
2021-02-17,OP,0.0,0
2021-02-17,OT,462.98,4
2021-02-17,PK,0.0,0
2021-02-17,PSBY,0.0,0
2021-02-17,RA,0.0,0
2021-02-17,SP,0.0,0
2021-02-17,WH,800.0,10
2021-02-18,AR,0.0,0
2021-02-18,CO,0.0,0
2021-02-18,CS,0.0,0
2021-02-18,CT,0.0,0
2021-02-18,FIX,0.0,0
2021-02-18,GC,0.0,0
2021-02-18,GE,0.0,0
2021-02-18,GL,0.0,0
2021-02-18,GS,0.0,0
2021-02-18,GV,0.0,0
2021-02-18,HSE,0.0,0
2021-02-18,INT,0.0,0
2021-02-18,NG,0.0,0
2021-02-18,OP,0.0,0
2021-02-18,OT,359.4,3
2021-02-18,PK,0.0,0
2021-02-18,PSBY,0.0,0
2021-02-18,RA,0.0,0
2021-02-18,SP,83.0,1
2021-02-18,WH,741.0,9
2021-02-19,AR,0.0,0
2021-02-19,CO,0.0,0
2021-02-19,CS,0.0,0
2021-02-19,CT,0.0,0
2021-02-19,FIX,0.0,0
2021-02-19,GC,0.0,0
2021-02-19,GE,0.0,0
2021-02-19,GL,0.0,0
2021-02-19,GS,0.0,0
2021-02-19,GV,0.0,0
2021-02-19,HSE,0.0,0
2021-02-19,INT,0.0,0
2021-02-19,NG,0.0,0
2021-02-19,OP,0.0,0
2021-02-19,OT,1281.2,8
2021-02-19,PK,0.0,0
2021-02-19,PSBY,0.0,0
2021-02-19,RA,0.0,0
2021-02-19,SP,201.0,2
2021-02-19,WH,652.0,8
2021-02-20,AR,0.0,0
2021-02-20,CO,0.0,0
2021-02-20,CS,0.0,0
2021-02-20,CT,0.0,0
2021-02-20,FIX,0.0,0
2021-02-20,GC,0.0,0
2021-02-20,GE,0.0,0
2021-02-20,GL,0.0,0
2021-02-20,GS,0.0,0
2021-02-20,GV,0.0,0
2021-02-20,HSE,0.0,0
2021-02-20,INT,0.0,0
2021-02-20,NG,0.0,0
2021-02-20,OP,0.0,0
2021-02-20,OT,1995.3,11
2021-02-20,PK,0.0,0
2021-02-20,PSBY,0.0,0
2021-02-20,RA,0.0,0
2021-02-20,SP,201.0,2
2021-02-20,WH,494.0,6
2021-02-21,AR,0.0,0
2021-02-21,CO,0.0,0
2021-02-21,CS,0.0,0
2021-02-21,CT,0.0,0
2021-02-21,FIX,0.0,0
2021-02-21,GC,0.0,0
2021-02-21,GE,0.0,0
2021-02-21,GL,0.0,0
2021-02-21,GS,0.0,0
2021-02-21,GV,0.0,0
2021-02-21,HSE,0.0,0
2021-02-21,INT,0.0,0
2021-02-21,NG,0.0,0
2021-02-21,OP,0.0,0
2021-02-21,OT,634.8,4
2021-02-21,PK,0.0,0
2021-02-21,PSBY,0.0,0
2021-02-21,RA,0.0,0
2021-02-21,SP,0.0,0
2021-02-21,WH,336.0,4
2021-02-22,AR,0.0,0
2021-02-22,CO,0.0,0
2021-02-22,CS,0.0,0
2021-02-22,CT,0.0,0
2021-02-22,FIX,0.0,0
2021-02-22,GC,0.0,0
2021-02-22,GE,0.0,0
2021-02-22,GL,0.0,0
2021-02-22,GS,0.0,0
2021-02-22,GV,0.0,0
2021-02-22,HSE,0.0,0
2021-02-22,INT,0.0,0
2021-02-22,NG,0.0,0
2021-02-22,OP,0.0,0
2021-02-22,OT,153.1,1
2021-02-22,PK,0.0,0
2021-02-22,PSBY,0.0,0
2021-02-22,RA,0.0,0
2021-02-22,SP,75.0,1
2021-02-22,WH,237.0,3
2021-02-23,AR,0.0,0
2021-02-23,CO,0.0,0
2021-02-23,CS,0.0,0
2021-02-23,CT,0.0,0
2021-02-23,FIX,0.0,0
2021-02-23,GC,0.0,0
2021-02-23,GE,0.0,0
2021-02-23,GL,0.0,0
2021-02-23,GS,0.0,0
2021-02-23,GV,0.0,0
2021-02-23,HSE,0.0,0
2021-02-23,INT,0.0,0
2021-02-23,NG,0.0,0
2021-02-23,OP,0.0,0
2021-02-23,OT,380.5,3
2021-02-23,PK,0.0,0
2021-02-23,PSBY,0.0,0
2021-02-23,RA,0.0,0
2021-02-23,SP,354.0,3
